horizon,subset,cutoff,m1m2,n_features,model,kind,RMSE,MAE,DirAcc,N,train_RMSE,gap_pct
1,all,0.01,both,136,Ridge,base,1.6845217487880293,0.9842361781388694,0.6639344262295082,123,0.19400880535264886,7.682707703529653
1,all,0.01,both,136,Ridge_a1.0,base,1.6845217487880293,0.9842361781388694,0.6639344262295082,123,,
1,all,0.01,both,136,base_RollMean6,baseline,1.904347651061076,1.2337170581275627,0.5163934426229508,123,,
1,all,0.01,both,136,Linear,base,1.9914705380403133,1.3390220951361769,0.639344262295082,123,0.1360704209145462,13.635587401401366
1,all,0.01,both,136,Ridge_a0.1,base,2.332396911965716,1.3398813007637296,0.6557377049180327,123,,
1,all,0.01,both,136,MLP,base,3.011277592716768,1.3596917230541288,0.5327868852459017,123,0.47335966825084724,5.361500133384839
1,all,0.01,both,136,Avg(Lasso+Lasso_a0.05),ensemble_avg,0.5017901076338587,0.3291743076721013,0.680327868852459,123,,
1,all,0.01,both,136,Wavg(Lasso+Lasso_a0.05),ensemble_wavg,0.501790107633859,0.32917430767210143,0.680327868852459,123,,
1,all,0.01,both,136,Avg(Lasso+Lasso_a0.01),ensemble_avg,0.5055440342443894,0.351585459387764,0.6557377049180327,123,,
1,all,0.01,both,136,Wavg(Lasso+Lasso_a0.01),ensemble_wavg,0.5017901076314859,0.329174307672736,0.680327868852459,123,,
1,all,0.01,both,136,Avg(Lasso+ENet_a0.05_l0.5),ensemble_avg,0.5174839162976379,0.35749380440562184,0.639344262295082,123,,
1,all,0.01,both,136,Wavg(Lasso+ENet_a0.05_l0.5),ensemble_wavg,0.5017901076344801,0.3291743076744274,0.680327868852459,123,,
1,all,0.01,both,136,Avg(Lasso+ENet_a0.1_l0.5),ensemble_avg,0.5238566842021098,0.3491269694156631,0.639344262295082,123,,
1,all,0.01,both,136,Wavg(Lasso+ENet_a0.1_l0.5),ensemble_wavg,0.5017901076363546,0.3291743076745714,0.680327868852459,123,,
1,all,0.01,both,136,Avg(Lasso_a0.05+Lasso_a0.01),ensemble_avg,0.5055440342443894,0.351585459387764,0.6557377049180327,123,,
1,all,0.01,both,136,Wavg(Lasso_a0.05+Lasso_a0.01),ensemble_wavg,0.5017901076314859,0.329174307672736,0.680327868852459,123,,
1,all,0.01,both,136,Avg(Lasso_a0.05+ENet_a0.05_l0.5),ensemble_avg,0.5174839162976379,0.35749380440562184,0.639344262295082,123,,
1,all,0.01,both,136,Wavg(Lasso_a0.05+ENet_a0.05_l0.5),ensemble_wavg,0.5017901076344801,0.3291743076744274,0.680327868852459,123,,
1,all,0.01,both,136,Avg(Lasso_a0.05+ENet_a0.1_l0.5),ensemble_avg,0.5238566842021098,0.3491269694156631,0.639344262295082,123,,
1,all,0.01,both,136,Wavg(Lasso_a0.05+ENet_a0.1_l0.5),ensemble_wavg,0.5017901076363546,0.3291743076745714,0.680327868852459,123,,
1,all,0.01,both,136,Avg(Lasso_a0.01+ENet_a0.05_l0.5),ensemble_avg,0.5450164523051572,0.3894174277766213,0.639344262295082,123,,
1,all,0.01,both,136,Wavg(Lasso_a0.01+ENet_a0.05_l0.5),ensemble_wavg,0.5542866028772179,0.3957096828352614,0.6229508196721312,123,,
1,all,0.01,both,136,Avg(Lasso_a0.01+ENet_a0.1_l0.5),ensemble_avg,0.5328111386362985,0.37682243696714995,0.6311475409836066,123,,
1,all,0.01,both,136,Wavg(Lasso_a0.01+ENet_a0.1_l0.5),ensemble_wavg,0.5549788268548066,0.37399655033298296,0.639344262295082,123,,
1,all,0.01,both,136,Avg(ENet_a0.05_l0.5+ENet_a0.1_l0.5),ensemble_avg,0.5492687492424152,0.3833778227654558,0.6229508196721312,123,,
1,all,0.01,both,136,Wavg(ENet_a0.05_l0.5+ENet_a0.1_l0.5),ensemble_wavg,0.5549788268589848,0.3739965503345727,0.639344262295082,123,,
1,all,0.01,both,136,Avg(Lasso+Lasso_a0.05+Lasso_a0.01),ensemble_avg,0.4998486463081588,0.34157068126304135,0.680327868852459,123,,
1,all,0.01,both,136,Wavg(Lasso+Lasso_a0.05+Lasso_a0.01),ensemble_wavg,0.5017895166155798,0.3291744657930261,0.680327868852459,123,,
1,all,0.01,both,136,Avg(Lasso+Lasso_a0.05+ENet_a0.05_l0.5),ensemble_avg,0.5097570025807225,0.34626148010598284,0.6721311475409836,123,,
1,all,0.01,both,136,Wavg(Lasso+Lasso_a0.05+ENet_a0.05_l0.5),ensemble_wavg,0.5017902624377638,0.32917488712421195,0.680327868852459,123,,
1,all,0.01,both,136,Avg(Lasso+Lasso_a0.05+ENet_a0.1_l0.5),ensemble_avg,0.5154277329063341,0.34155700881281387,0.6475409836065574,123,,
1,all,0.01,both,136,Wavg(Lasso+Lasso_a0.05+ENet_a0.1_l0.5),ensemble_wavg,0.5017907293761267,0.32917492298369005,0.680327868852459,123,,
1,all,0.01,both,136,Avg(Lasso+Lasso_a0.01+ENet_a0.05_l0.5),ensemble_avg,0.5188722293863771,0.3645633944935117,0.6557377049180327,123,,
1,all,0.01,both,136,Wavg(Lasso+Lasso_a0.01+ENet_a0.05_l0.5),ensemble_wavg,0.5017902961554793,0.32917513325550796,0.680327868852459,123,,
1,all,0.01,both,136,Avg(Lasso+Lasso_a0.01+ENet_a0.1_l0.5),ensemble_avg,0.5159900565618072,0.35728731963300026,0.6311475409836066,123,,
1,all,0.01,both,136,Wavg(Lasso+Lasso_a0.01+ENet_a0.1_l0.5),ensemble_wavg,0.5018091568645571,0.32919316317283415,0.680327868852459,123,,
1,all,0.01,both,136,Avg(Lasso+ENet_a0.05_l0.5+ENet_a0.1_l0.5),ensemble_avg,0.5279539020178485,0.36239008953030843,0.6311475409836066,123,,
1,all,0.01,both,136,Wavg(Lasso+ENet_a0.05_l0.5+ENet_a0.1_l0.5),ensemble_wavg,0.5188863052365171,0.3446263780306528,0.639344262295082,123,,
1,all,0.01,both,136,Avg(Lasso_a0.05+Lasso_a0.01+ENet_a0.05_l0.5),ensemble_avg,0.5188722293863771,0.3645633944935117,0.6557377049180327,123,,
1,all,0.01,both,136,Wavg(Lasso_a0.05+Lasso_a0.01+ENet_a0.05_l0.5),ensemble_wavg,0.5017902961554793,0.32917513325550796,0.680327868852459,123,,
1,all,0.01,both,136,Avg(Lasso_a0.05+Lasso_a0.01+ENet_a0.1_l0.5),ensemble_avg,0.5159900565618072,0.35728731963300026,0.6311475409836066,123,,
1,all,0.01,both,136,Wavg(Lasso_a0.05+Lasso_a0.01+ENet_a0.1_l0.5),ensemble_wavg,0.5018091568645571,0.32919316317283415,0.680327868852459,123,,
1,all,0.01,both,136,Avg(Lasso_a0.05+ENet_a0.05_l0.5+ENet_a0.1_l0.5),ensemble_avg,0.5279539020178485,0.36239008953030843,0.6311475409836066,123,,
1,all,0.01,both,136,Wavg(Lasso_a0.05+ENet_a0.05_l0.5+ENet_a0.1_l0.5),ensemble_wavg,0.5188863052365171,0.3446263780306528,0.639344262295082,123,,
1,all,0.01,both,136,Avg(Lasso_a0.01+ENet_a0.05_l0.5+ENet_a0.1_l0.5),ensemble_avg,0.5391068028962096,0.38290252552186854,0.6229508196721312,123,,
1,all,0.01,both,136,Wavg(Lasso_a0.01+ENet_a0.05_l0.5+ENet_a0.1_l0.5),ensemble_wavg,0.55497757668444,0.37399641112238896,0.639344262295082,123,,
1,economic,0.01,none,31,base_AR1,baseline,0.4077639644689346,0.2944354885826149,0.5737704918032787,123,,
1,economic,0.01,none,31,Lasso,base,0.4326727160162486,0.2988271846463364,0.6639344262295082,123,0.37360927142824635,0.1580888085625191
1,economic,0.01,none,31,Lasso_a0.05,base,0.4326727160162486,0.2988271846463364,0.6639344262295082,123,,
1,economic,0.01,none,31,Lasso_a0.01,base,0.45532738266291706,0.3308710355456358,0.639344262295082,123,,
1,economic,0.01,none,31,ENet_a0.05_l0.5,base,0.46267339033423205,0.3280585308060049,0.6639344262295082,123,,
1,economic,0.01,none,31,ENet_a0.1_l0.5,base,0.46857100695010995,0.32152974713956617,0.6721311475409836,123,,
1,economic,0.01,none,31,Ridge_a1.0,base,0.5449324167053762,0.4005631373665535,0.6475409836065574,123,,
1,economic,0.01,none,31,Ridge,base,0.5449324167053762,0.4005631373665535,0.6475409836065574,123,0.2965570256260144,0.8375299507912719
1,economic,0.01,none,31,Ridge_a0.1,base,0.5471068610629423,0.4019971945159626,0.6639344262295082,123,,
1,economic,0.01,none,31,Linear,base,0.548719490523754,0.4040903902108002,0.6557377049180327,123,0.2936938998418958,0.8683380581590087
1,economic,0.01,none,31,Ridge_a10.0,base,0.5526043382695697,0.408633703701525,0.6147540983606558,123,,
1,economic,0.01,none,31,Lasso_a0.2,base,0.6137091068333039,0.38300866253626276,0.6147540983606558,123,,
1,economic,0.01,none,31,XGBoost,base,0.9135977227866321,0.5486615974816543,0.5491803278688525,123,0.009830035515622821,91.93941220605524
1,economic,0.01,none,31,RandomForest,base,0.9270313217246697,0.5633119761916556,0.5655737704918032,123,,
1,economic,0.01,none,31,GradientBoosting,base,1.0380842492167761,0.591939352562266,0.5573770491803278,123,,
1,economic,0.01,none,31,LightGBM,base,1.0851653823027225,0.65917517521425,0.6229508196721312,123,,
1,economic,0.01,none,31,MLP,base,1.4601054187564293,0.8612305976613335,0.5081967213114754,123,0.6346703835882491,1.3005727957580138
1,economic,0.01,none,31,base_Naive,baseline,1.6770128277130518,1.0724099745924471,0.39344262295081966,123,,
1,economic,0.01,none,31,base_RollMean6,baseline,1.904347651061076,1.2337170581275627,0.5163934426229508,123,,
1,economic,0.01,none,31,Avg(Lasso+Lasso_a0.05),ensemble_avg,0.4326727160162486,0.2988271846463364,0.6639344262295082,123,,
1,economic,0.01,none,31,Wavg(Lasso+Lasso_a0.05),ensemble_wavg,0.43267271601624885,0.29882718464633656,0.6639344262295082,123,,
1,economic,0.01,none,31,Avg(Lasso+Lasso_a0.01),ensemble_avg,0.4307584908169113,0.30337085045993456,0.680327868852459,123,,
1,economic,0.01,none,31,Wavg(Lasso+Lasso_a0.01),ensemble_wavg,0.43266648297096055,0.2988244593310435,0.6639344262295082,123,,
1,economic,0.01,none,31,Avg(Lasso+ENet_a0.05_l0.5),ensemble_avg,0.4406264921445281,0.3066150034723981,0.7049180327868853,123,,
1,economic,0.01,none,31,Wavg(Lasso+ENet_a0.05_l0.5),ensemble_wavg,0.43267271601632634,0.2988271846467272,0.6639344262295082,123,,
1,economic,0.01,none,31,Avg(Lasso+ENet_a0.1_l0.5),ensemble_avg,0.448294283728605,0.30887326021851724,0.6639344262295082,123,,
1,economic,0.01,none,31,Wavg(Lasso+ENet_a0.1_l0.5),ensemble_wavg,0.43267271601816254,0.2988271846475612,0.6639344262295082,123,,
1,economic,0.01,none,31,Avg(Lasso_a0.05+Lasso_a0.01),ensemble_avg,0.4307584908169113,0.30337085045993456,0.680327868852459,123,,
1,economic,0.01,none,31,Wavg(Lasso_a0.05+Lasso_a0.01),ensemble_wavg,0.43266648297096055,0.2988244593310435,0.6639344262295082,123,,
1,economic,0.01,none,31,Avg(Lasso_a0.05+ENet_a0.05_l0.5),ensemble_avg,0.4406264921445281,0.3066150034723981,0.7049180327868853,123,,
1,economic,0.01,none,31,Wavg(Lasso_a0.05+ENet_a0.05_l0.5),ensemble_wavg,0.43267271601632634,0.2988271846467272,0.6639344262295082,123,,
1,economic,0.01,none,31,Avg(Lasso_a0.05+ENet_a0.1_l0.5),ensemble_avg,0.448294283728605,0.30887326021851724,0.6639344262295082,123,,
1,economic,0.01,none,31,Wavg(Lasso_a0.05+ENet_a0.1_l0.5),ensemble_wavg,0.43267271601816254,0.2988271846475612,0.6639344262295082,123,,
1,economic,0.01,none,31,Avg(Lasso_a0.01+ENet_a0.05_l0.5),ensemble_avg,0.45558234392159186,0.32817078972617164,0.6557377049180327,123,,
1,economic,0.01,none,31,Wavg(Lasso_a0.01+ENet_a0.05_l0.5),ensemble_wavg,0.46267339033270977,0.3280585308057564,0.6639344262295082,123,,
1,economic,0.01,none,31,Avg(Lasso_a0.01+ENet_a0.1_l0.5),ensemble_avg,0.44784113347071275,0.3127908177785077,0.6639344262295082,123,,
1,economic,0.01,none,31,Wavg(Lasso_a0.01+ENet_a0.1_l0.5),ensemble_wavg,0.46090683719386244,0.31705574775164624,0.6967213114754098,123,,
1,economic,0.01,none,31,Avg(ENet_a0.05_l0.5+ENet_a0.1_l0.5),ensemble_avg,0.45911425903408304,0.3173285941385272,0.6639344262295082,123,,
1,economic,0.01,none,31,Wavg(ENet_a0.05_l0.5+ENet_a0.1_l0.5),ensemble_wavg,0.46390830372138,0.31853647251962375,0.6885245901639344,123,,
1,economic,0.01,none,31,Avg(Lasso+Lasso_a0.05+Lasso_a0.01),ensemble_avg,0.4283704720934383,0.299125204927762,0.6885245901639344,123,,
1,economic,0.01,none,31,Wavg(Lasso+Lasso_a0.05+Lasso_a0.01),ensemble_wavg,0.43266687681545646,0.2988246315902086,0.6639344262295082,123,,
1,economic,0.01,none,31,Avg(Lasso+Lasso_a0.05+ENet_a0.05_l0.5),ensemble_avg,0.43634318003698735,0.3028415815590449,0.6967213114754098,123,,
1,economic,0.01,none,31,Wavg(Lasso+Lasso_a0.05+ENet_a0.05_l0.5),ensemble_wavg,0.4326727354195933,0.29882728203191344,0.6639344262295082,123,,
1,economic,0.01,none,31,Avg(Lasso+Lasso_a0.05+ENet_a0.1_l0.5),ensemble_avg,0.44254248865761275,0.3053182051499617,0.6721311475409836,123,,
1,economic,0.01,none,31,Wavg(Lasso+Lasso_a0.05+ENet_a0.1_l0.5),ensemble_wavg,0.4326731928149564,0.29882748974961376,0.6639344262295082,123,,
1,economic,0.01,none,31,Avg(Lasso+Lasso_a0.01+ENet_a0.05_l0.5),ensemble_avg,0.43975296722178436,0.3106152973672533,0.6639344262295082,123,,
1,economic,0.01,none,31,Wavg(Lasso+Lasso_a0.01+ENet_a0.05_l0.5),ensemble_wavg,0.43267011586693743,0.2988260611201512,0.6639344262295082,123,,
1,economic,0.01,none,31,Avg(Lasso+Lasso_a0.01+ENet_a0.1_l0.5),ensemble_avg,0.4389687155532177,0.30538930629739147,0.6967213114754098,123,,
1,economic,0.01,none,31,Wavg(Lasso+Lasso_a0.01+ENet_a0.1_l0.5),ensemble_wavg,0.43266633166354335,0.29882444572624695,0.6639344262295082,123,,
1,economic,0.01,none,31,Avg(Lasso+ENet_a0.05_l0.5+ENet_a0.1_l0.5),ensemble_avg,0.44756009641716904,0.3095972407877407,0.680327868852459,123,,
1,economic,0.01,none,31,Wavg(Lasso+ENet_a0.05_l0.5+ENet_a0.1_l0.5),ensemble_wavg,0.43267277833379997,0.29882723110683435,0.6639344262295082,123,,
1,economic,0.01,none,31,Avg(Lasso_a0.05+Lasso_a0.01+ENet_a0.05_l0.5),ensemble_avg,0.43975296722178436,0.3106152973672533,0.6639344262295082,123,,
1,economic,0.01,none,31,Wavg(Lasso_a0.05+Lasso_a0.01+ENet_a0.05_l0.5),ensemble_wavg,0.43267011586693743,0.2988260611201512,0.6639344262295082,123,,
1,economic,0.01,none,31,Avg(Lasso_a0.05+Lasso_a0.01+ENet_a0.1_l0.5),ensemble_avg,0.4389687155532177,0.30538930629739147,0.6967213114754098,123,,
1,economic,0.01,none,31,Wavg(Lasso_a0.05+Lasso_a0.01+ENet_a0.1_l0.5),ensemble_wavg,0.43266633166354335,0.29882444572624695,0.6639344262295082,123,,
1,economic,0.01,none,31,Avg(Lasso_a0.05+ENet_a0.05_l0.5+ENet_a0.1_l0.5),ensemble_avg,0.44756009641716904,0.3095972407877407,0.680327868852459,123,,
1,economic,0.01,none,31,Wavg(Lasso_a0.05+ENet_a0.05_l0.5+ENet_a0.1_l0.5),ensemble_wavg,0.43267277833379997,0.29882723110683435,0.6639344262295082,123,,
1,economic,0.01,none,31,Avg(Lasso_a0.01+ENet_a0.05_l0.5+ENet_a0.1_l0.5),ensemble_avg,0.4514991008972324,0.3165473803106008,0.6721311475409836,123,,
1,economic,0.01,none,31,Wavg(Lasso_a0.01+ENet_a0.05_l0.5+ENet_a0.1_l0.5),ensemble_wavg,0.46390843078300337,0.31853652716783115,0.6885245901639344,123,,
1,economic,0.01,m1,32,base_AR1,baseline,0.4077639644689346,0.2944354885826149,0.5737704918032787,123,,
1,economic,0.01,m1,32,Lasso,base,0.4326727160162486,0.2988271846463364,0.6639344262295082,123,0.37360927142824635,0.1580888085625191
1,economic,0.01,m1,32,Lasso_a0.05,base,0.4326727160162486,0.2988271846463364,0.6639344262295082,123,,
1,economic,0.01,m1,32,Lasso_a0.01,base,0.4553263395108858,0.33087003340397747,0.639344262295082,123,,
1,economic,0.01,m1,32,ENet_a0.05_l0.5,base,0.46267339501425114,0.32805853276342317,0.6639344262295082,123,,
1,economic,0.01,m1,32,ENet_a0.1_l0.5,base,0.46857100695011,0.32152974713956617,0.6721311475409836,123,,
1,economic,0.01,m1,32,Lasso_a0.2,base,0.6137091068333039,0.38300866253626276,0.6147540983606558,123,,
1,economic,0.01,m1,32,XGBoost,base,0.9120930949754609,0.5540588984167901,0.5245901639344263,123,0.010963312912595696,82.19502528542824
1,economic,0.01,m1,32,RandomForest,base,0.9243366333991095,0.564205872766433,0.5573770491803278,123,,
1,economic,0.01,m1,32,GradientBoosting,base,1.0280426685229092,0.5928619489912825,0.5655737704918032,123,,
1,economic,0.01,m1,32,LightGBM,base,1.082596037504355,0.656200236145523,0.5983606557377049,123,,
1,economic,0.01,m1,32,Ridge_a10.0,base,1.0866027747800866,0.6308922424046299,0.6311475409836066,123,,
1,economic,0.01,m1,32,Linear,base,1.2561368545653318,0.6904803855482317,0.6475409836065574,123,0.29248980925638596,3.2946345985827077
1,economic,0.01,m1,32,Ridge_a0.1,base,1.330151510115183,0.7106155813145039,0.639344262295082,123,,
1,economic,0.01,m1,32,Ridge_a1.0,base,1.5347062391525355,0.766078295909378,0.639344262295082,123,,
1,economic,0.01,m1,32,Ridge,base,1.5347062391525355,0.766078295909378,0.639344262295082,123,0.2950355716331872,4.201766792583947
1,economic,0.01,m1,32,base_Naive,baseline,1.6770128277130518,1.0724099745924471,0.39344262295081966,123,,
1,economic,0.01,m1,32,base_RollMean6,baseline,1.904347651061076,1.2337170581275627,0.5163934426229508,123,,
1,economic,0.01,m1,32,MLP,base,2.429281257849313,1.105400011754652,0.5409836065573771,123,0.23587688426658274,9.298937368969966
1,economic,0.01,m1,32,Avg(Lasso+Lasso_a0.05),ensemble_avg,0.4326727160162486,0.2988271846463364,0.6639344262295082,123,,
1,economic,0.01,m1,32,Wavg(Lasso+Lasso_a0.05),ensemble_wavg,0.4326727160162488,0.2988271846463365,0.6639344262295082,123,,
1,economic,0.01,m1,32,Avg(Lasso+Lasso_a0.01),ensemble_avg,0.4307578847437926,0.3033702503762833,0.680327868852459,123,,
1,economic,0.01,m1,32,Wavg(Lasso+Lasso_a0.01),ensemble_wavg,0.4326656042545028,0.29882407476928713,0.6639344262295082,123,,
1,economic,0.01,m1,32,Avg(Lasso+ENet_a0.05_l0.5),ensemble_avg,0.44062649355577727,0.30661500498275857,0.7049180327868853,123,,
1,economic,0.01,m1,32,Wavg(Lasso+ENet_a0.05_l0.5),ensemble_wavg,0.43267271601632634,0.29882718464672725,0.6639344262295082,123,,
1,economic,0.01,m1,32,Avg(Lasso+ENet_a0.1_l0.5),ensemble_avg,0.4482942837286051,0.3088732602185172,0.6639344262295082,123,,
1,economic,0.01,m1,32,Wavg(Lasso+ENet_a0.1_l0.5),ensemble_wavg,0.43267271601816254,0.2988271846475612,0.6639344262295082,123,,
1,economic,0.01,m1,32,Avg(Lasso_a0.05+Lasso_a0.01),ensemble_avg,0.4307578847437926,0.3033702503762833,0.680327868852459,123,,
1,economic,0.01,m1,32,Wavg(Lasso_a0.05+Lasso_a0.01),ensemble_wavg,0.4326656042545028,0.29882407476928713,0.6639344262295082,123,,
1,economic,0.01,m1,32,Avg(Lasso_a0.05+ENet_a0.05_l0.5),ensemble_avg,0.44062649355577727,0.30661500498275857,0.7049180327868853,123,,
1,economic,0.01,m1,32,Wavg(Lasso_a0.05+ENet_a0.05_l0.5),ensemble_wavg,0.43267271601632634,0.29882718464672725,0.6639344262295082,123,,
1,economic,0.01,m1,32,Avg(Lasso_a0.05+ENet_a0.1_l0.5),ensemble_avg,0.4482942837286051,0.3088732602185172,0.6639344262295082,123,,
1,economic,0.01,m1,32,Wavg(Lasso_a0.05+ENet_a0.1_l0.5),ensemble_wavg,0.43267271601816254,0.2988271846475612,0.6639344262295082,123,,
1,economic,0.01,m1,32,Avg(Lasso_a0.01+ENet_a0.05_l0.5),ensemble_avg,0.45558182706936173,0.3281703486766911,0.6557377049180327,123,,
1,economic,0.01,m1,32,Wavg(Lasso_a0.01+ENet_a0.05_l0.5),ensemble_wavg,0.4626733950127288,0.3280585327631747,0.6639344262295082,123,,
1,economic,0.01,m1,32,Avg(Lasso_a0.01+ENet_a0.1_l0.5),ensemble_avg,0.44784045485493856,0.31279015587011333,0.6639344262295082,123,,
1,economic,0.01,m1,32,Wavg(Lasso_a0.01+ENet_a0.1_l0.5),ensemble_wavg,0.46090521261628553,0.3170549341706722,0.6967213114754098,123,,
1,economic,0.01,m1,32,Avg(ENet_a0.05_l0.5+ENet_a0.1_l0.5),ensemble_avg,0.4591142615914493,0.3173285957688378,0.6639344262295082,123,,
1,economic,0.01,m1,32,Wavg(ENet_a0.05_l0.5+ENet_a0.1_l0.5),ensemble_wavg,0.4639083042696378,0.3185364728598471,0.6885245901639344,123,,
1,economic,0.01,m1,32,Avg(Lasso+Lasso_a0.05+Lasso_a0.01),ensemble_avg,0.4283700535581804,0.2991247825297577,0.6885245901639344,123,,
1,economic,0.01,m1,32,Wavg(Lasso+Lasso_a0.05+Lasso_a0.01),ensemble_wavg,0.43266564966601084,0.2988240946349333,0.6639344262295082,123,,
1,economic,0.01,m1,32,Avg(Lasso+Lasso_a0.05+ENet_a0.05_l0.5),ensemble_avg,0.43634318075236456,0.3028415825429394,0.6967213114754098,123,,
1,economic,0.01,m1,32,Wavg(Lasso+Lasso_a0.05+ENet_a0.05_l0.5),ensemble_wavg,0.4326727354196068,0.29882728203196707,0.6639344262295082,123,,
1,economic,0.01,m1,32,Avg(Lasso+Lasso_a0.05+ENet_a0.1_l0.5),ensemble_avg,0.4425424886576127,0.3053182051499617,0.6721311475409836,123,,
1,economic,0.01,m1,32,Wavg(Lasso+Lasso_a0.05+ENet_a0.1_l0.5),ensemble_wavg,0.4326731928149564,0.29882748974961376,0.6639344262295082,123,,
1,economic,0.01,m1,32,Avg(Lasso+Lasso_a0.01+ENet_a0.05_l0.5),ensemble_avg,0.43975258547670015,0.31061491676393965,0.6639344262295082,123,,
1,economic,0.01,m1,32,Wavg(Lasso+Lasso_a0.01+ENet_a0.05_l0.5),ensemble_wavg,0.43266542539809294,0.29882399821003397,0.6639344262295082,123,,
1,economic,0.01,m1,32,Avg(Lasso+Lasso_a0.01+ENet_a0.1_l0.5),ensemble_avg,0.4389682637475658,0.3053888571185533,0.6967213114754098,123,,
1,economic,0.01,m1,32,Wavg(Lasso+Lasso_a0.01+ENet_a0.1_l0.5),ensemble_wavg,0.4326630237356766,0.2988229539616506,0.6639344262295082,123,,
1,economic,0.01,m1,32,Avg(Lasso+ENet_a0.05_l0.5+ENet_a0.1_l0.5),ensemble_avg,0.44756009766306193,0.3095972417716351,0.680327868852459,123,,
1,economic,0.01,m1,32,Wavg(Lasso+ENet_a0.05_l0.5+ENet_a0.1_l0.5),ensemble_wavg,0.432672778333801,0.2988272311068385,0.6639344262295082,123,,
1,economic,0.01,m1,32,Avg(Lasso_a0.05+Lasso_a0.01+ENet_a0.05_l0.5),ensemble_avg,0.43975258547670015,0.31061491676393965,0.6639344262295082,123,,
1,economic,0.01,m1,32,Wavg(Lasso_a0.05+Lasso_a0.01+ENet_a0.05_l0.5),ensemble_wavg,0.43266542539809294,0.29882399821003397,0.6639344262295082,123,,
1,economic,0.01,m1,32,Avg(Lasso_a0.05+Lasso_a0.01+ENet_a0.1_l0.5),ensemble_avg,0.4389682637475658,0.3053888571185533,0.6967213114754098,123,,
1,economic,0.01,m1,32,Wavg(Lasso_a0.05+Lasso_a0.01+ENet_a0.1_l0.5),ensemble_wavg,0.4326630237356766,0.2988229539616506,0.6639344262295082,123,,
1,economic,0.01,m1,32,Avg(Lasso_a0.05+ENet_a0.05_l0.5+ENet_a0.1_l0.5),ensemble_avg,0.44756009766306193,0.3095972417716351,0.680327868852459,123,,
1,economic,0.01,m1,32,Wavg(Lasso_a0.05+ENet_a0.05_l0.5+ENet_a0.1_l0.5),ensemble_wavg,0.432672778333801,0.2988272311068385,0.6639344262295082,123,,
1,economic,0.01,m1,32,Avg(Lasso_a0.01+ENet_a0.05_l0.5+ENet_a0.1_l0.5),ensemble_avg,0.4514986874557217,0.31654699519758345,0.6721311475409836,123,,
1,economic,0.01,m1,32,Wavg(Lasso_a0.01+ENet_a0.05_l0.5+ENet_a0.1_l0.5),ensemble_wavg,0.4639086768333711,0.31853663995943815,0.6885245901639344,123,,
1,economic,0.01,m2,31,base_AR1,baseline,0.4077639644689346,0.2944354885826149,0.5737704918032787,123,,
1,economic,0.01,m2,31,Lasso,base,0.4326727160162486,0.2988271846463364,0.6639344262295082,123,0.37360927142824635,0.1580888085625191
1,economic,0.01,m2,31,Lasso_a0.05,base,0.4326727160162486,0.2988271846463364,0.6639344262295082,123,,
1,economic,0.01,m2,31,Lasso_a0.01,base,0.455327382662917,0.33087103554563574,0.639344262295082,123,,
1,economic,0.01,m2,31,ENet_a0.05_l0.5,base,0.46267339033423216,0.32805853080600494,0.6639344262295082,123,,
