date,CPI_YOY,CPI_YOY_L1,CPI_YOY_L3,CORE_CPI_YOY,PPI_YOY,PPI_YOY_L1,OIL_CHG,OIL_YOY,OIL_L1,VIX,VIX_L1,YIELD_SPREAD,YIELD_SPREAD_L1,YIELD_SPREAD_L3,GS10,GS10_L1,GS3M,GS3M_L1,SP500_RET,SP500_6M,DXY_CHG,DXY_YOY,UNRATE,UNRATE_CHG,UNRATE_L1,PAYROLLS_YOY,PAYROLLS_L1,CPI_YOY_3M,CPI_YOY_6M,OIL_CHG_3M,OIL_CHG_6M,inflation_future
2003-04-30,2.2246941045606317,3.0201342281878985,2.5974025974025983,1.4713610089332585,4.587155963302747,8.78274268104775,-16.881448208481064,-5.459881379553277,-15.191250793425793,21.209999084472656,29.149999618530273,2.7560001611709595,2.7329999208450317,2.8269999027252197,3.8570001125335693,3.822999954223633,1.1009999513626099,1.090000033378601,8.10441071800323,3.5178798772792064,-1.8877399185088795,-15.626356123358942,6.0,0.20000000000000018,5.9,-0.339162124088932,-0.37254631967075236,2.741901907691576,2.5664066639088343,-7.61719002106586,-0.10530112745572436,2.1099389228206533
2003-05-31,2.057842046718572,2.2246941045606317,2.9808773903261976,1.577287066246047,4.510703363914348,4.587155963302747,14.573644728953195,16.607491207574387,-16.881448208481064,19.469999313354492,21.209999084472656,2.2649998664855957,2.7560001611709595,2.5210001468658447,3.3499999046325684,3.8570001125335693,1.0850000381469727,1.1009999513626099,5.0898709609522585,2.913568088347551,-4.033342627708169,-16.581702280971346,6.1,0.1999999999999993,6.0,-0.33299650927797186,-0.339162124088932,2.4342234598223675,2.5429767306956377,-5.833018090984553,2.525696929886682,2.158273381294973
2003-06-30,2.1122846025569686,2.057842046718572,3.0201342281878985,1.525512887953706,5.42398777692894,4.510703363914348,2.13126210926049,12.397616708998548,14.573644728953195,19.520000457763672,19.469999313354492,2.6900001168251038,2.2649998664855957,2.7329999208450317,3.5280001163482666,3.3499999046325684,0.8379999995231628,1.0850000381469727,1.1322214676852127,10.761291160419262,1.565355169309668,-10.724716980453763,6.3,0.39999999999999947,6.1,-0.3734484289147022,-0.33299650927797186,2.131606917945391,2.498872494958811,-0.05884712342246049,0.20952915379912973,2.3204419889502725
2003-07-31,2.1099389228206533,2.1122846025569686,2.2246941045606317,1.523909616395147,4.9542682926829285,5.42398777692894,1.1593255226176158,13.027388594111834,2.13126210926049,19.489999771118164,19.520000457763672,3.546999990940094,2.6900001168251038,2.7560001611709595,4.473999977111816,3.5280001163482666,0.9269999861717224,0.8379999995231628,1.6223701958536507,15.730978547537333,2.280160409766041,-9.794249989558502,6.2,0.20000000000000018,6.3,-0.3063162408870945,-0.3734484289147022,2.0933551906987313,2.4176285491951535,5.954744120277098,-0.83122295039438,2.0408163265306145
2003-08-31,2.158273381294973,2.1099389228206533,2.057842046718572,1.308900523560208,4.94296577946769,4.9542682926829285,3.3726219660104695,8.93719873533174,1.1593255226176158,18.6299991607666,19.489999771118164,3.494000017642975,3.546999990940094,2.2649998664855957,4.453999996185303,4.473999977111816,0.9599999785423279,0.9269999861717224,1.7873203593487874,19.837125424539526,1.2488379524150606,-8.300621241508843,6.1,0.0,6.2,-0.3277659077507433,-0.3063162408870945,2.1268323022241984,2.2805278810232825,2.2210698659628583,-1.8059741125108477,1.7650303364588948
2003-09-30,2.3204419889502725,2.158273381294973,2.1122846025569686,1.202300052273908,4.686318972033243,4.94296577946769,-7.507123708567276,-4.168029468443146,3.3726219660104695,22.719999313354492,18.6299991607666,3.0110000371932983,3.494000017642975,2.6900001168251038,3.937000036239624,4.453999996185303,0.9259999990463257,0.9599999785423279,-1.1944364585525724,17.42436502906721,-5.351682040428329,-13.11874605796184,6.1,-0.20000000000000018,6.1,-0.19156794531884902,-0.3277659077507433,2.1962180976886327,2.163912507817012,-0.9917254066463969,-0.5252862650344284,1.8794914317302513
2003-10-31,2.0408163265306145,2.3204419889502725,2.1099389228206533,1.3034410844629862,4.579579579579596,4.686318972033243,-0.3082196925902725,6.9434288929971055,-7.507123708567276,16.100000381469727,22.719999313354492,3.3690001368522644,3.0110000371932983,3.546999990940094,4.301000118255615,3.937000036239624,0.9319999814033508,0.9259999990463257,5.496148663571665,14.59123811466252,-0.12923545412975024,-13.043882325889333,6.0,-0.20000000000000018,6.1,-0.13627628869136155,-0.19156794531884902,2.17317723225862,2.1332662114786753,-1.4809071450490263,2.236918487614037,1.9262520638414937
2003-11-30,1.7650303364588948,2.0408163265306145,2.158273381294973,1.0948905109489093,4.357625845229163,4.579579579579596,4.465816591560867,13.090370166087585,-0.3082196925902725,16.31999969482422,16.100000381469727,3.4120001792907715,3.3690001368522644,3.494000017642975,4.320000171661377,4.301000118255615,0.9079999923706055,0.9319999814033508,0.7128504071372888,9.818483139053601,-2.717571639419669,-15.224136848146019,5.8,-0.2999999999999998,6.0,-0.10412200649231318,-0.13627628869136155,2.0420962173132606,2.0844642597687293,-1.1165089365322272,0.5522804647153158,1.6930638995084513
2003-12-31,1.8794914317302513,1.7650303364588948,2.3204419889502725,1.1494252873563093,4.966139954853266,4.357625845229163,6.938509111933211,4.2307681491859706,4.465816591560867,18.309999465942383,16.31999969482422,3.349999964237213,3.4120001792907715,3.0110000371932983,4.256999969482422,4.320000171661377,0.9070000052452087,0.9079999923706055,5.076554077889206,14.101595068785278,-3.647046833961931,-14.65881249764508,5.7,-0.39999999999999947,5.8,0.09504464798988366,-0.10412200649231318,1.8951126982399202,2.0456653979642767,3.6987020036346023,1.3534882984941028,1.7372421281216077
2004-01-31,1.9262520638414937,1.8794914317302513,2.0408163265306145,1.147028154327412,4.508499630450835,4.966139954853266,1.6297625210221822,-1.3727218964886267,6.938509111933211,16.6299991607666,18.309999465942383,3.24099999666214,3.349999964237213,3.3690001368522644,4.138000011444092,4.256999969482422,0.8970000147819519,0.9070000052452087,1.7276386950755285,14.21979053744602,0.32213389921229574,-12.721455557995764,5.7,-0.2999999999999998,5.7,0.14015148614185957,0.09504464798988366,1.85692461067688,2.01505092146775,4.344696074838754,1.4318944648948637,2.285092491838947
2004-02-29,1.6930638995084513,1.9262520638414937,1.7650303364588948,1.2467532467532516,3.2703488372092915,4.508499630450835,9.409986935382953,-1.202182090308268,1.6297625210221822,14.550000190734863,16.6299991607666,3.056999981403351,3.24099999666214,3.4120001792907715,3.9839999675750732,4.138000011444092,0.9269999861717224,0.8970000147819519,1.220897373761054,13.584183719808784,0.1261474933500928,-12.43606623180673,5.6,-0.20000000000000018,5.7,0.29131944710636404,0.14015148614185957,1.8329357983600654,1.9375160078366633,5.992752856112783,2.4381219597902777,3.051771117166213
2004-03-31,1.7372421281216077,1.6930638995084513,1.8794914317302513,1.6062176165803077,1.3456090651558172,3.2703488372092915,-1.1061989147312823,15.206176761562995,9.409986935382953,16.739999771118164,14.550000190734863,2.913999915122986,3.056999981403351,3.349999964237213,3.8369998931884766,3.9839999675750732,0.9229999780654907,0.9269999861717224,-1.635891961786684,13.076698501504968,0.34360675769860016,-11.558648526585657,5.8,0.09999999999999964,5.6,0.6948976849541211,0.29131944710636404,1.785519363823851,1.8403160310318853,3.311183513891285,3.5049427587629434,3.2661948829613596
2004-04-30,2.285092491838947,1.7372421281216077,1.9262520638414937,1.7607457276022753,5.847953216374258,1.3456090651558172,4.530209235514793,44.88372935461382,-1.1061989147312823,17.190000534057617,16.739999771118164,3.5489999055862427,2.913999915122986,3.24099999666214,4.500999927520752,3.8369998931884766,0.9520000219345093,0.9229999780654907,-1.6790751960348183,5.385890492570589,3.2758848608464897,-6.904001353964329,5.6,-0.10000000000000053,5.8,0.9518102832384523,0.6948976849541211,1.905132839823002,1.8810287252499414,4.277999085388822,4.311347580113787,2.9907558455682492
2004-05-31,3.051771117166213,2.285092491838947,1.6930638995084513,1.7080745341614856,7.388441843452842,5.847953216374258,6.688068294713001,34.91204935258223,4.530209235514793,15.5,17.190000534057617,3.6030001640319824,3.5489999055862427,3.056999981403351,4.65500020980835,4.500999927520752,1.0520000457763672,0.9520000219345093,1.208345009735412,5.904375866760403,-1.6909884526149943,-4.631714217119964,5.6,0.0,5.6,1.1521002788082768,0.9518102832384523,2.3580352457089226,2.095485522034494,3.3706928718321705,4.681722863972476,2.654387865655483
2004-06-30,3.2661948829613596,3.051771117166213,1.7372421281216077,1.865284974093262,6.666666666666665,7.388441843452842,-7.096293267949094,22.722751181352585,6.688068294713001,14.34000015258789,15.5,3.314000129699707,3.6030001640319824,2.913999915122986,4.617000102996826,4.65500020980835,1.3029999732971191,1.0520000457763672,1.7988998771432563,2.6008994111111017,-0.16862720812869103,-6.259896648406215,5.6,-0.20000000000000018,5.6,1.2351558539320573,1.1521002788082768,2.86768616398884,2.3266027639063456,1.3739947540928998,2.3425891339920923,2.5377969762419017
2004-07-31,2.9907558455682492,3.2661948829613596,2.285092491838947,1.7598343685300222,7.044299201161963,6.666666666666665,18.218623856942152,43.41846078593754,-7.096293267949094,15.319999694824219,14.34000015258789,3.062999963760376,3.314000129699707,3.5489999055862427,4.474999904632568,4.617000102996826,1.4119999408721924,1.3029999732971191,-3.4290519520026264,-2.600057822949753,1.3063017937496424,-7.152441272402532,5.5,-0.09999999999999964,5.6,1.2827997296134708,1.2351558539320573,3.102907281898607,2.5040200608608045,5.936799627902019,5.107399356645421,3.189189189189201
2004-08-31,2.654387865655483,2.9907558455682492,3.051771117166213,1.7054263565891459,7.246376811594213,7.044299201161963,-3.8356172019160195,33.41779961686277,18.218623856942152,15.289999961853027,15.319999694824219,2.5640000104904175,3.062999963760376,3.6030001640319824,4.131999969482422,4.474999904632568,1.5679999589920044,1.4119999408721924,0.22873503233691306,-3.5547673463016793,-1.1338335409592726,-9.337406906414236,5.4,-0.1999999999999993,5.5,1.3722311433466805,1.2827997296134708,2.9704461980616976,2.66424072188531,2.428904462359012,2.8997986670955918,3.5230352303523116
2004-09-30,2.5377969762419017,2.654387865655483,3.2661948829613596,1.9628099173553792,6.642599277978323,7.246376811594213,17.85375272664369,69.99999346798431,-3.8356172019160195,13.34000015258789,15.289999961853027,2.444999933242798,2.5640000104904175,3.314000129699707,4.11899995803833,4.131999969482422,1.6740000247955322,1.5679999589920044,0.9363875526838816,-1.0326675563348098,-1.7764805348364998,-5.91276031663015,5.4,-0.1999999999999993,5.4,1.4103430273623374,1.3722311433466805,2.7276468958218785,2.7976665299053587,10.745586460556607,6.0597906073247545,3.255561584373301
2004-10-31,3.189189189189201,2.5377969762419017,2.9907558455682492,2.007205352547592,7.681263460157917,6.642599277978323,4.270747296437016,77.80830380033474,17.85375272664369,16.270000457763672,13.34000015258789,2.161999821662903,2.444999933242798,3.062999963760376,4.0289998054504395,4.11899995803833,1.8669999837875366,1.6740000247955322,1.4014243690939843,2.068084650405755,-2.8044836665807926,-8.433084667023794,5.5,0.0,5.4,1.5256173383727312,1.4103430273623374,2.793791343695529,2.948349312797068,6.096294273721561,6.016546950811791,2.969762419006483
2004-11-30,3.5230352303523116,3.189189189189201,2.654387865655483,2.166064981949445,8.999280057595382,7.681263460157917,-5.08113859873105,61.55870211981009,4.270747296437016,13.239999771118164,16.270000457763672,2.175999879837036,2.161999821662903,2.5640000104904175,4.357999801635742,4.0289998054504395,2.181999921798706,1.8669999837875366,3.859493629597055,4.74175411636546,-3.6391518478570695,-9.300520424340142,5.4,0.0,5.5,1.5504291845493512,1.5256173383727312,3.083340465261138,3.0268933316614177,5.681120474783218,4.055012468571117,3.0075187969925032
2004-12-31,3.255561584373301,3.5230352303523116,2.5377969762419017,2.169421487603307,7.670250896057329,8.999280057595382,-11.561164627903974,33.610086566177785,-5.08113859873105,13.289999961853027,13.239999771118164,2.0340001583099365,2.175999879837036,2.444999933242798,4.216000080108643,4.357999801635742,2.181999921798706,2.181999921798706,3.245821284320516,6.2305038615902975,-1.1855307068211696,-6.983432837890813,5.4,0.0,5.4,1.5629187757008722,1.5504291845493512,3.322595334638271,3.0251211152300748,-4.12385197673267,3.3108672419119696,3.1483457844183604
2005-01-31,2.969762419006483,3.255561584373301,3.189189189189201,2.268041237113394,6.718528995756712,7.670250896057329,10.93210567685765,45.839642588827914,-11.561164627903974,12.819999694824219,13.289999961853027,1.7109999656677246,2.0340001583099365,2.161999821662903,4.132999897003174,4.216000080108643,2.421999931335449,2.181999921798706,-2.529046744229402,7.220532525824663,3.40136060841143,-4.128438761595232,5.3,-0.20000000000000018,5.4,1.5486861023585874,1.5629187757008722,3.2494530779106987,3.021622210803114,-1.9033991832591248,2.0964475452312192,3.5106382978723483
2005-02-28,3.0075187969925032,2.969762419006483,3.5230352303523116,2.360184710107749,6.685432793807178,6.718528995756712,7.3651435287737765,43.11393865700923,10.93210567685765,12.079999923706055,12.819999694824219,1.6690001487731934,1.7109999656677246,2.175999879837036,4.359000205993652,4.132999897003174,2.690000057220459,2.421999931335449,1.8903346132113308,8.998042656512851,-1.3038233944801303,-5.4976469551977765,5.4,0.0,5.3,1.6916244333860853,1.5486861023585874,3.0776142667907624,3.0804773660259506,2.2453615259091504,3.9632410003461858,2.8027498677948293
2005-03-31,3.1483457844183604,3.0075187969925032,3.255561584373301,2.3457419683834857,7.407407407407396,6.685432793807178,7.053143045176635,54.921711762271805,7.3651435287737765,14.020000457763672,12.079999923706055,1.7739999294281006,1.6690001487731934,2.0340001583099365,4.495999813079834,4.359000205993652,2.7219998836517334,2.690000057220459,-1.911765556028966,5.922411344923395,1.8785545779093749,-4.052052307985443,5.2,-0.20000000000000018,5.4,1.5357633063901144,1.6916244333860853,3.041875666805782,3.1822355007220264,8.450130750269354,2.163139386768343,2.530311017395892
2005-04-30,3.5106382978723483,3.1483457844183604,2.969762419006483,2.23918575063613,7.044198895027609,7.407407407407396,-10.25270784969653,33.01230551091072,7.053143045176635,15.3100004196167,14.020000457763672,1.3640003204345703,1.7739999294281006,1.7109999656677246,4.201000213623047,4.495999813079834,2.8369998931884766,2.7219998836517334,-2.0108582083263493,2.3579919983565567,0.4401650693888204,-6.686563690643577,5.2,-0.09999999999999964,5.2,1.6041153014945353,1.5357633063901144,3.222167626427737,3.2358103521692185,1.3885262414179593,-0.257436470920581,3.167898627243937
2005-05-31,2.8027498677948293,3.5106382978723483,3.0075187969925032,2.188295165394405,5.108991825613085,7.044198895027609,4.525341803618277,30.31594741418917,-10.25270784969653,13.289999961853027,15.3100004196167,1.124000072479248,1.3640003204345703,1.6690001487731934,4.00600004196167,4.201000213623047,2.881999969482422,2.8369998931884766,2.995204663120865,1.5061980985100476,3.9440978550494554,-1.3378244551308427,5.1,-0.3000000000000007,5.2,1.5125629285405173,1.6041153014945353,3.1539113166951793,3.1157627917429704,0.4419256663661262,1.34364359613764,3.641160949868083
2005-06-30,2.530311017395892,2.8027498677948293,3.1483457844183604,2.0345879959308144,4.823369565217406,5.108991825613085,8.716564696735606,52.496629321071396,4.525341803618277,12.039999961853027,13.289999961853027,0.8849999904632568,1.124000072479248,1.7739999294281006,3.944999933242798,4.00600004196167,3.059999942779541,2.881999969482422,-0.014271417986777557,-1.6989642174409125,1.5382844590471567,0.34909633777047144,5.0,-0.20000000000000018,5.1,1.6343687876534618,1.5125629285405173,2.9478997276876897,2.9948876972467358,0.9963995502191164,4.723265150244237,4.686677198525535
2005-07-31,3.167898627243937,2.530311017395892,3.5106382978723483,2.136317395727372,6.0379918588873815,4.823369565217406,7.203539282874716,38.287672944921084,8.716564696735606,11.569999694824219,12.039999961853027,0.9539997577667236,0.8849999904632568,1.3640003204345703,4.285999774932861,3.944999933242798,3.3320000171661377,3.059999942779541,3.596828690361842,4.479080422330806,0.2693276423809676,-0.6780798316580405,5.0,-0.20000000000000018,5.0,1.8550821363022774,1.6343687876534618,2.833653170811553,3.0279103986196447,6.815148594409531,4.101837417913747,4.347826086956519
2005-08-31,3.641160949868083,3.167898627243937,2.8027498677948293,2.1341463414634054,6.486486486486487,6.0379918588873815,13.818726743855759,63.675223622142084,7.203539282874716,12.600000381469727,11.569999694824219,0.5899999141693115,0.9539997577667236,1.124000072479248,4.019999980926514,4.285999774932861,3.430000066757202,3.3320000171661377,-1.122210459860007,1.3899950820957407,-1.980969975706337,-1.529121399842026,4.9,-0.1999999999999993,5.0,1.942564366866506,1.8550821363022774,3.1131235315026373,3.1335174240989083,9.912943574488692,5.1774346204274115,3.4554973821989465
2005-09-30,4.686677198525535,3.641160949868083,2.530311017395892,1.9756838905775176,9.817197020988488,6.486486486486487,-3.916455587496559,33.44077090698501,13.818726743855759,11.920000076293945,12.600000381469727,0.8580000400543213,0.5899999141693115,0.8849999904632568,4.328000068664551,4.019999980926514,3.4700000286102295,3.430000066757202,0.694902431673361,4.084406455202472,2.2151116367342016,2.4725229139466176,5.0,0.0,4.9,1.8646518635162757,1.942564366866506,3.831912258545852,3.389905993116771,5.701936813077971,3.3491681816485452,3.4156594850236477
2005-10-31,4.347826086956519,4.686677198525535,3.167898627243937,2.068617558022212,10.799999999999986,9.817197020988488,-9.782608320071539,15.455951042161908,-3.916455587496559,15.319999694824219,11.920000076293945,0.7539999485015869,0.8580000400543213,0.9539997577667236,4.559000015258789,4.328000068664551,3.805000066757202,3.4700000286102295,-1.7740779932313488,4.3359152213563235,0.6143912783540317,6.077017795510309,5.0,0.0,5.0,1.6703290064864929,1.8646518635162757,4.225221411783379,3.529437291297466,0.039887612095885906,3.427518103252711,3.9853172522286373
2005-11-30,3.4554973821989465,4.347826086956519,3.641160949868083,2.120141342756199,8.124174372523107,10.799999999999986,-4.082996477979794,16.67005586943533,-9.782608320071539,12.0600004196167,15.319999694824219,0.6429998874664307,0.7539999485015869,0.5899999141693115,4.5,4.559000015258789,3.8570001125335693,3.805000066757202,3.5186096519093324,4.866133484578272,1.6653713834598793,11.916401902182816,5.0,0.09999999999999964,5.0,1.882221534606754,1.6703290064864929,4.163333555893667,3.6382285436981525,-5.927353461849298,1.9927950563196992,3.59749739311781
2005-12-31,3.4156594850236477,3.4554973821989465,4.686677198525535,2.1739130434782483,8.521970705725712,8.124174372523107,6.489883531941176,40.483313794533295,-4.082996477979794,12.069999694824219,12.0600004196167,0.4100000858306885,0.6429998874664307,0.8580000400543213,4.394999980926514,4.5,3.984999895095825,3.8570001125335693,-0.09523493171964548,4.781218059558112,-0.4368259552386067,12.764378342106596,4.9,-0.09999999999999964,5.0,1.9068084143858854,1.882221534606754,3.739660984726371,3.7857866216361113,-2.4585737553700535,1.6216815288539606,3.3626487325400856
2006-01-31,3.9853172522286373,3.4156594850236477,4.347826086956519,2.116935483870952,8.880053015241884,8.521970705725712,11.27129284113073,40.91285704121479,6.489883531941176,12.949999809265137,12.069999694824219,0.15700006484985352,0.4100000858306885,0.7539999485015869,4.5269999504089355,4.394999980926514,4.369999885559082,3.984999895095825,2.5466771341108085,3.7190604568383634,-2.424042041086094,6.411484100697429,4.7,-0.2999999999999998,4.9,1.9927549875358608,1.9068084143858854,3.618824706483744,3.9220230591335614,4.559393298364037,2.2996404552299627,3.5457348406988665
2006-02-28,3.59749739311781,3.9853172522286373,3.4554973821989465,2.055137844611532,6.728232189973626,8.880053015241884,-9.584803440866008,18.666666371810848,11.27129284113073,12.34000015258789,12.949999809265137,0.039999961853027344,0.15700006484985352,0.6429998874664307,4.546999931335449,4.5269999504089355,4.506999969482422,4.369999885559082,0.04531577283561905,4.943751304773869,1.292717555883649,9.211002638895716,4.8,-0.20000000000000018,4.7,2.028804666476236,1.9927549875358608,3.6661580434566985,3.914745799675183,2.7254576440686322,-1.6009479088903316,4.166666666666674
2006-03-31,3.3626487325400856,3.59749739311781,3.4156594850236477,2.0926756352765308,5.530253741054003,6.728232189973626,8.50024005695522,20.27074985240427,-9.584803440866008,11.390000343322754,12.34000015258789,0.3380002975463867,0.039999961853027344,0.4100000858306885,4.853000164031982,4.546999931335449,4.514999866485596,4.506999969482422,1.1095810408889628,5.375927391010826,-0.421703751907776,6.745189106611127,4.7,-0.20000000000000018,4.8,2.1659131531910347,2.028804666476236,3.648487792628844,3.6940743886776075,3.39557648573998,0.46850136518496505,4.318766066838053
2006-04-30,3.5457348406988665,3.3626487325400856,3.9853172522286373,2.2896963663514125,6.000000000000005,5.530253741054003,7.879333958295609,44.569580628826586,8.50024005695522,11.59000015258789,11.390000343322754,0.41899967193603516,0.3380002975463867,0.15700006484985352,5.068999767303467,4.853000164031982,4.650000095367432,4.514999866485596,1.215565291784415,8.583191087707242,-4.034328107826046,1.9898144014015795,4.7,0.0,4.7,2.014679448771717,2.1659131531910347,3.501960322118921,3.5603925143013324,2.2649235247949395,3.41215841157949,4.145342886386905
2006-05-31,4.166666666666674,3.5457348406988665,3.59749739311781,2.440239043824688,7.453013609850934,6.000000000000005,-0.8208074018291267,37.175291978110955,7.879333958295609,16.440000534057617,11.59000015258789,0.39799976348876953,0.41899967193603516,0.039999961853027344,5.11299991607666,5.068999767303467,4.715000152587891,4.650000095367432,-3.0916916538203165,1.649485039674703,-1.61421365671357,-3.4639936662812842,4.6,-0.20000000000000018,4.7,1.9148920255219304,2.014679448771717,3.691683413301875,3.678920728379287,5.186255537807233,3.955856590937934,3.8187372708757605
2006-06-30,4.318766066838053,4.166666666666674,3.3626487325400856,2.6420737786640114,7.647440051847032,7.453013609850934,3.7733236174224194,30.93805903882052,-0.8208074018291267,13.079999923706055,16.440000534057617,0.2779998779296875,0.39799976348876953,0.3380002975463867,5.138000011444092,5.11299991607666,4.860000133514404,4.715000152587891,0.008659650459597046,1.7551940193186066,0.5901794060383159,-4.365390374822365,4.6,-0.10000000000000053,4.6,1.7835279362140577,1.9148920255219304,4.010389191401198,3.829438492015021,3.610616724629633,3.5030966051848083,2.062374245472842
2006-07-31,4.145342886386905,4.318766066838053,3.5457348406988665,2.689243027888444,6.717850287907878,7.647440051847032,0.5677185048491129,22.833088824064298,3.7733236174224194,14.949999809265137,13.079999923706055,0.05299997329711914,0.2779998779296875,0.41899967193603516,4.98799991607666,5.138000011444092,4.934999942779541,4.860000133514404,0.5085878803453348,-0.26716470786251056,0.09387682458195101,-4.532731383914124,4.7,0.0,4.6,1.6597170513775072,1.7835279362140577,4.210258539963878,3.8561094310413986,1.1734115734808006,1.7191675491378717,1.3052208835341528
2006-08-31,3.8187372708757605,4.145342886386905,4.166666666666674,2.8358208955223896,6.535532994923865,6.717850287907878,-5.564515194543917,1.9147079316484295,0.5677185048491129,12.3100004196167,14.949999809265137,-0.17300033569335938,0.05299997329711914,0.39799976348876953,4.73199987411499,4.98799991607666,4.90500020980835,4.934999942779541,2.127419311502643,1.8084356106427446,-0.2930832251533566,-2.888785940170846,4.7,0.10000000000000053,4.7,1.6282285765267357,1.6597170513775072,4.0942820747002395,3.8929827440010576,-0.4078243574241294,2.389215590191554,1.9736842105263275
2006-09-30,2.062374245472842,3.8187372708757605,4.318766066838053,2.930948832588176,1.9728729963008673,6.535532994923865,-10.461147260666303,-5.027171080539528,-5.564515194543917,11.979999542236328,12.3100004196167,-0.1270003318786621,-0.17300033569335938,0.2779998779296875,4.632999897003174,4.73199987411499,4.760000228881836,4.90500020980835,2.4566297967782313,3.164794969632556,1.0817144455426364,-3.965589315779139,4.5,-0.09999999999999964,4.7,1.6900529163446087,1.6282285765267357,3.342151467578502,3.6762703294898507,-5.152647983453703,-0.7710156294120338,2.5406504065040636
2006-10-31,1.3052208835341528,2.062374245472842,4.145342886386905,2.718734552644597,-2.4067388688327362,1.9728729963008673,-6.644413154211337,-1.7235589160412346,-10.461147260666303,11.100000381469727,11.979999542236328,-0.3340001106262207,-0.1270003318786621,0.05299997329711914,4.605999946594238,4.632999897003174,4.940000057220459,4.760000228881836,3.1508003585395628,5.137299181848265,-0.7560794656850334,-5.273676047622944,4.4,-0.2999999999999998,4.5,1.6354602238545457,1.6900529163446087,2.395444133294252,3.3028513366290646,-7.556691869807186,-3.1916401481631915,2.0756429652042385
2006-11-30,1.9736842105263275,1.3052208835341528,3.8187372708757605,2.6198714780029553,0.5497861942577842,-2.4067388688327362,7.491914796823029,10.136080607508502,-6.644413154211337,10.90999984741211,11.100000381469727,-0.43199968338012695,-0.3340001106262207,-0.17300033569335938,4.458000183105469,4.605999946594238,4.889999866485596,4.940000057220459,1.6466656343095964,10.27801514660327,-2.8129413202805043,-9.446326913516224,4.5,-0.20000000000000018,4.4,1.528182107750542,1.6354602238545457,1.7804264465111075,2.9373542606056735,-3.2045485393515385,-1.806186448387832,2.415198792148976
2006-12-31,2.5406504065040636,1.9736842105263275,2.062374245472842,2.57298367144978,1.595092024539868,0.5497861942577842,-3.2947913763068604,0.01637994984147184,7.491914796823029,11.5600004196167,10.90999984741211,-0.17500019073486328,-0.43199968338012695,-0.1270003318786621,4.710000038146973,4.458000183105469,4.885000228881836,4.889999866485596,1.2615782814670462,11.659589304787342,0.9647890369315348,-8.171544475011117,4.4,-0.09999999999999964,4.5,1.5463269186661632,1.528182107750542,1.9398518335215147,2.6410016505500082,-0.8157632445650572,-2.9842056140093782,2.7787787787787677
2007-01-31,2.0756429652042385,2.5406504065040636,1.3052208835341528,2.669792694965456,-0.1825928180158365,1.595092024539868,-4.766584576213373,-14.399291877143384,-3.2947913763068604,10.420000076293945,11.5600004196167,-0.14899969100952148,-0.17500019073486328,-0.3340001106262207,4.826000213623047,4.710000038146973,4.974999904632568,4.885000228881836,1.4059043023177953,12.656459176973446,1.063066622875719,-4.889836464578334,4.6,0.1999999999999993,4.4,1.5100386185915582,1.5463269186661632,2.19665919407821,2.296051663686231,-0.18982038523240252,-3.8732561275197934,2.5736972704714756
2007-02-28,2.415198792148976,2.0756429652042385,1.9736842105263275,2.7072691552062933,3.0902348578492056,-0.1825928180158365,6.277952466798231,0.6187934685872643,-4.766584576213373,15.420000076293945,10.420000076293945,-0.44499969482421875,-0.14899969100952148,-0.43199968338012695,4.550000190734863,4.826000213623047,4.994999885559082,4.974999904632568,-2.1846175991944383,7.899863803522789,-1.2291702021334117,-7.257796993928823,4.5,0.0,4.6,1.346024916564148,1.5100386185915582,2.343830721285759,2.062128583898433,-0.5944744952406685,-1.8995115172961015,2.6908641975308623
2007-03-31,2.7787787787787677,2.415198792148976,2.5406504065040636,2.4514397266959476,4.3773119605425626,3.0902348578492056,6.603013061340501,-1.1406191477772443,6.277952466798231,14.640000343322754,15.420000076293945,-0.24700021743774414,-0.44499969482421875,-0.17500019073486328,4.6479997634887695,4.550000190734863,4.894999980926514,4.994999885559082,0.9979982939206433,6.363739291033599,-0.7658243292874789,-7.578293544365911,4.4,0.0,4.5,1.2834649142151378,1.346024916564148,2.4232068453773272,2.181529339449421,2.704793650641785,0.9445152030383656,2.687037949728932
2007-04-30,2.5736972704714756,2.7787787787787677,2.0756429652042385,2.341119221411203,4.321363359707853,4.3773119605425626,-0.24290823658372762,-8.583748476217313,6.603013061340501,14.220000267028809,14.640000343322754,-0.09499979019165039,-0.24700021743774414,-0.14899969100952148,4.630000114440918,4.6479997634887695,4.724999904632568,4.894999980926514,4.3290690426759815,7.578708663046796,-1.7846416875525128,-5.411686945858851,4.5,-0.09999999999999964,4.4,1.2018207180089613,1.2834649142151378,2.589224947133073,2.3929420706056415,4.212685763851667,2.011432689309634,2.3582309582309557
2007-05-31,2.6908641975308623,2.5736972704714756,2.415198792148976,2.2440447253281537,4.523522316043427,4.321363359707853,-2.5871206390625234,-10.211809069722221,-0.24290823658372762,13.050000190734863,14.220000267028809,0.2999997138977051,-0.09499979019165039,-0.44499969482421875,4.889999866485596,4.630000114440918,4.590000152587891,4.724999904632568,3.2549228707361655,9.280822899781516,1.0435925541602664,-2.8564661639239097,4.4,-0.09999999999999964,4.5,1.2792754442234378,1.2018207180089613,2.681113415593702,2.5124720684397306,1.2576613952314155,0.331593449995375,1.9700833742030355
