date,CPI,CORE_CPI,PPI,UNRATE,PAYROLLS,SP500,VIX,OIL,GS10,GS3M,DXY,YIELD_SPREAD_10_3M,HY_SPREAD,NFCI,CPI_YOY_BLS,CORE_CPI_YOY_BLS,HAS_BLS_DATA
2020-10-31,260.388,269.328,196.5,6.9,142460.0,3269.9599609375,38.02000045776367,35.790000915527344,0.8600000143051147,0.0829999968409538,94.04000091552734,0.7770000174641609,,-0.495,1.1820661677274913,1.6105848131925171,1
2020-11-30,260.229,269.473,198.3,6.7,142733.0,3621.6298828125,20.56999969482422,45.34000015258789,0.843999981880188,0.0750000029802322,91.87000274658205,0.7689999788999557,,-0.545,1.1745357842679605,1.646498785400663,1
2020-12-31,260.474,269.226,200.5,6.7,142548.0,3756.070068359375,22.75,48.52000045776367,0.9169999957084656,0.0649999976158142,89.94000244140625,0.8519999980926514,,-0.593,1.3620054947193203,1.6196425538339554,1
2021-01-31,261.582,269.755,204.8,6.4,142863.0,3714.239990234375,33.09000015258789,52.20000076293945,1.093000054359436,0.0480000004172325,90.58000183105467,1.0450000539422035,,-0.616,1.3997697415600865,1.4101291709899044,1
2021-02-28,263.014,270.696,210.6,6.2,143380.0,3811.14990234375,27.950000762939453,61.5,1.4600000381469729,0.0350000001490116,90.93000030517578,1.425000037997961,,-0.624,1.6762152173745104,1.2826077195923435,1
2021-03-31,264.877,271.713,215.0,6.1,144232.0,3972.889892578125,19.399999618530277,59.15999984741211,1.746000051498413,0.0130000002682209,93.2300033569336,1.7330000512301922,,-0.639,2.619762508959189,1.646390734422698,1
2021-04-30,267.054,273.968,217.9,6.1,144587.0,4181.169921875,18.61000061035156,63.58000183105469,1.63100004196167,0.003000000026077,91.27999877929688,1.628000041935593,,-0.669,4.15969483870211,2.961039351495187,1
2021-05-31,269.195,275.893,224.9,5.8,145065.0,4204.10986328125,16.760000228881836,66.31999969482422,1.5809999704360962,0.0080000003799796,90.02999877929688,1.5729999700561166,,-0.69,4.992706537594471,3.797606462025804,1
2021-06-30,271.696,278.218,228.9,5.9,145820.0,4297.5,15.829999923706056,73.47000122070312,1.4429999589920044,0.0399999991059303,92.44000244140624,1.402999959886074,,-0.691,5.391451413321335,4.474619041539296,1
2021-07-31,273.003,279.146,231.85,5.4,146762.0,4395.259765625,18.239999771118164,73.94999694824219,1.2389999628067017,0.0399999991059303,92.16999816894533,1.198999963700771,,-0.668,5.365475239385398,4.2745131731807495,1
2021-08-31,273.567,279.507,233.415,5.1,147314.0,4522.68017578125,16.479999542236328,68.5,1.3040000200271606,0.0399999991059303,92.62999725341795,1.2640000209212303,,-0.648,5.251271554874992,4.000282784384357,1
2021-09-30,274.31,279.884,235.678,4.7,147771.0,4307.5400390625,23.13999938964844,75.02999877929688,1.5290000438690186,0.0280000008642673,94.25,1.5010000430047512,,-0.651,5.390348855079163,4.025214269254507,1
2021-10-31,276.589,281.617,240.465,4.5,148572.0,4605.3798828125,16.260000228881836,83.56999969482422,1.5570000410079956,0.0480000004172325,94.12000274658205,1.509000040590763,,-0.642,6.221868903328898,4.562837877977799,1
2021-11-30,277.948,282.754,243.287,4.1,149230.0,4567.0,27.190000534057617,66.18000030517578,1.4429999589920044,0.0480000004172325,95.98999786376952,1.394999958574772,,-0.577,6.809002839806477,4.928508607541393,1
2021-12-31,278.802,283.908,241.338,3.9,149816.0,4766.18017578125,17.219999313354492,75.20999908447266,1.5119999647140503,0.032999999821186,95.66999816894533,1.4789999648928642,,-0.545,7.036402865545144,5.453410888992893,1
2022-01-31,281.148,285.996,246.453,4.0,150006.0,4515.5498046875,24.82999992370605,88.1500015258789,1.781999945640564,0.1729999929666519,96.54000091552734,1.608999952673912,,-0.556,7.479872468289117,6.020648366109982,1
2022-02-28,283.716,288.059,252.66,3.9,150825.0,4373.93994140625,30.149999618530277,95.72000122070312,1.83899998664856,0.2879999876022339,96.70999908447266,1.5509999990463257,,-0.482,7.871063897739283,6.414206342169804,1
2022-03-31,287.504,289.305,260.014,3.7,151315.0,4530.41015625,20.559999465942383,100.27999877929688,2.32699990272522,0.4930000007152557,98.30999755859376,1.833999902009964,,-0.389,8.542455554842432,6.47447858586081,1
2022-04-30,289.109,290.846,265.31,3.7,151623.0,4131.93017578125,33.400001525878906,104.69000244140624,2.88700008392334,0.8080000281333923,102.95999908447266,2.0790000557899475,,-0.357,8.258629340882372,6.160573497634747,1
2022-05-31,292.296,292.506,273.251,3.6,151924.0,4132.14990234375,26.190000534057617,114.66999816894533,2.844000101089477,1.0299999713897705,101.75,1.814000129699707,,-0.29,8.581511543676523,6.021537335126292,1
2022-06-30,296.311,294.68,280.251,3.6,152358.0,3785.3798828125,28.709999084472656,105.76000213623048,2.9719998836517334,1.600000023841858,104.69000244140624,1.3719998598098757,,-0.202,9.059757964784154,5.91694282900459,1
2022-07-31,296.276,295.646,272.274,3.5,153072.0,4130.2900390625,21.32999992370605,98.62000274658205,2.6419999599456787,2.2980000972747803,105.9000015258789,0.3439998626708984,,-0.188,8.52481474562552,5.91088534315376,1
2022-08-31,296.171,297.178,269.546,3.6,153362.0,3955.0,25.8700008392334,89.55000305175781,3.132999897003174,2.859999895095825,108.6999969482422,0.2730000019073486,,-0.235,8.262692503116241,6.322203021748996,1
2022-09-30,296.808,298.442,267.898,3.5,153582.0,3585.6201171875,31.6200008392334,79.48999786376953,3.803999900817871,3.180000066757202,112.12000274658205,0.623999834060669,,-0.154,8.20166964383362,6.630604107415916,1
2022-10-31,298.012,299.315,265.061,3.6,153939.0,3871.97998046875,25.8799991607666,86.52999877929688,4.077000141143799,3.974999904632568,111.52999877929688,0.1020002365112304,,-0.111,7.7454273308049215,6.284421750107416,1
2022-11-30,297.711,299.6,263.157,3.6,154242.0,4080.110107421875,20.57999992370605,80.55000305175781,3.703000068664551,4.252999782562256,105.9499969482422,-0.5499997138977051,,-0.166,7.110322794191726,5.957829066962805,1
2022-12-31,296.797,300.113,257.897,3.5,154342.0,3839.5,21.670000076293945,80.26000213623047,3.878999948501587,4.260000228881836,103.5199966430664,-0.381000280380249,,-0.201,6.45440133141082,5.70783493244289,1
2023-01-31,299.17,301.962,260.227,3.5,154776.0,4076.60009765625,19.399999618530277,78.87000274658203,3.5290000438690186,4.570000171661377,102.0999984741211,-1.0410001277923584,,-0.28,6.410146968856267,5.582595560777071,1
2023-02-28,300.84,304.011,258.669,3.6,155066.0,3970.14990234375,20.700000762939453,77.05000305175781,3.9159998893737793,4.710000038146973,104.87000274658205,-0.7940001487731934,,-0.3,6.035613077866597,5.537754418365681,1
2023-03-31,301.836,305.476,257.062,3.5,155134.0,4109.31005859375,18.700000762939453,75.66999816894531,3.49399995803833,4.585000038146973,102.51000213623048,-1.0910000801086426,,-0.189,4.984974122099173,5.5896026684640665,1
2023-04-30,303.363,306.899,256.908,3.4,155375.0,4169.47998046875,15.779999732971191,76.77999877929688,3.45199990272522,4.922999858856201,101.66999816894533,-1.4709999561309814,,-0.176,4.930320398188925,5.519415773295822,1
2023-05-31,304.127,308.096,253.67,3.6,155655.0,4179.830078125,17.940000534057617,68.08999633789062,3.63700008392334,5.248000144958496,104.31999969482422,-1.6110000610351562,4.69,-0.21,4.047609272791974,5.329805200577087,1
2023-06-30,305.109,308.91,253.86,3.6,155880.0,4450.3798828125,13.59000015258789,70.63999938964844,3.819000005722046,5.152999877929688,102.91000366210938,-1.3339998722076416,4.29,-0.221,2.969177654558885,4.828967015067187,1
2023-07-31,305.691,309.402,253.835,3.5,156043.0,4588.9599609375,13.630000114440918,81.80000305175781,3.9590001106262207,5.248000144958496,101.86000061035156,-1.2890000343322754,3.94,-0.259,3.177780177942169,4.652861868586067,1
2023-08-31,307.026,310.103,257.68,3.7,156261.0,4507.66015625,13.56999969482422,83.62999725341797,4.0929999351501465,5.297999858856201,103.62000274658205,-1.204999923706055,3.9,-0.32,3.665112384399549,4.349245233496424,1
2023-09-30,307.789,310.817,258.934,3.7,156417.0,4288.0498046875,17.520000457763672,90.79000091552734,4.572999954223633,5.300000190734863,106.16999816894533,-0.7270002365112305,3.89,-0.333,3.69969812134443,4.146534334979668,1
2023-10-31,307.671,311.38,255.192,3.9,156576.0,4193.7998046875,18.13999938964844,81.0199966430664,4.875,5.320000171661377,106.66000366210938,-0.4450001716613769,4.36,-0.294,3.241144651893202,4.030870487613392,1
2023-11-30,307.051,311.606,252.856,3.7,156703.0,4567.7998046875,12.920000076293944,75.95999908447266,4.352000236511231,5.23799991607666,103.5,-0.8859996795654297,3.99,-0.308,3.1372707088417773,4.007343124165552,1
2023-12-31,306.746,311.907,249.866,3.8,156857.0,4769.830078125,12.449999809265137,71.6500015258789,3.865999937057495,5.179999828338623,101.33000183105467,-1.313999891281128,3.57,-0.351,3.3521228314302265,3.929853088669932,1
2024-01-31,308.417,313.623,251.306,3.7,157032.0,4845.64990234375,14.350000381469728,75.8499984741211,3.9670000076293945,5.188000202178955,103.2699966430664,-1.2210001945495603,3.55,-0.389,3.0908847812280538,3.861744192977934,1
2024-02-29,310.326,315.419,254.926,3.9,157238.0,5096.27001953125,13.399999618530272,78.26000213623047,4.251999855041504,5.2230000495910645,104.16000366210938,-0.9710001945495604,3.36,-0.416,3.1531711208615976,3.752495797849398,1
2024-03-31,312.332,317.088,255.095,3.9,157466.0,5254.35009765625,13.010000228881836,83.16999816894531,4.205999851226807,5.203000068664551,104.5500030517578,-0.997000217437744,3.18,-0.437,3.4773850700380304,3.801280624337111,1
2024-04-30,313.548,317.978,256.978,3.9,157530.0,5035.68994140625,15.649999618530272,81.93000030517578,4.685999870300293,5.244999885559082,106.22000122070312,-0.5590000152587891,3.23,-0.424,3.357363950119163,3.6099824372187728,1
2024-05-31,314.069,318.629,255.313,3.9,157608.0,5277.509765625,12.920000076293944,76.98999786376953,4.513999938964844,5.244999885559082,104.66999816894533,-0.7309999465942383,3.12,-0.418,3.2690290569400204,3.418739613626931,1
2024-06-30,314.175,319.003,255.914,4.1,157695.0,5460.47998046875,12.4399995803833,81.54000091552734,4.3429999351501465,5.2129998207092285,105.87000274658205,-0.869999885559082,3.2,-0.398,2.971397107263307,3.267294681298738,1
2024-07-31,314.54,319.214,257.321,4.2,157748.0,5522.2998046875,16.360000610351562,77.91000366210938,4.109000205993652,5.135000228881836,104.0999984741211,-1.0260000228881836,3.16,-0.375,2.894753198491306,3.171278789406662,1
2024-08-31,314.796,320.017,255.463,4.2,157757.0,5648.39990234375,15.0,73.55000305175781,3.91100001335144,4.9679999351501465,101.6999969482422,-1.056999921798706,3.37,-0.379,2.5307302964569622,3.197002286337125,1
2024-09-30,315.301,321.109,252.682,4.1,157912.0,5762.47998046875,16.729999542236328,68.16999816894531,3.802000045776367,4.498000144958496,100.77999877929688,-0.6960000991821289,3.26,-0.422,2.440633031069983,3.3112731929077155,1
2024-10-31,315.664,321.758,253.081,4.1,157945.0,5705.4501953125,23.15999984741211,69.26000213623047,4.283999919891357,4.432000160217285,103.9800033569336,-0.1480002403259277,2.93,-0.443,2.597904904914672,3.332905131993069,1
2024-11-30,315.493,321.947,253.211,4.2,158079.0,6032.3798828125,13.510000228881836,68.0,4.177999973297119,4.373000144958496,105.73999786376952,-0.1950001716613769,2.7,-0.469,2.7493803960905616,3.318613890618294,1
2024-12-31,315.605,322.007,253.423,4.1,158316.0,5881.6298828125,17.350000381469727,71.72000122070312,4.572999954223633,4.208000183105469,108.48999786376952,0.364999771118164,2.76,-0.484,2.888057219980067,3.2381447033891675,1
2025-01-31,317.671,323.842,257.36,4.0,158268.0,6040.52978515625,16.43000030517578,72.52999877929688,4.568999767303467,4.188000202178955,108.37000274658205,0.3809995651245117,2.72,-0.503,3.0004831121501097,3.258370718984249,1
2025-02-28,319.082,325.252,259.498,4.2,158310.0,5954.5,19.6299991607666,69.76000213623047,4.230999946594238,4.192999839782715,107.61000061035156,0.0380001068115234,2.71,-0.5,2.82154895174751,3.117440610743172,1
2025-03-31,319.799,325.933,258.525,4.2,158377.0,5611.85009765625,22.280000686645508,71.4800033569336,4.245999813079834,4.192999839782715,104.20999908447266,0.0529999732971191,3.17,-0.441,2.3907252538964974,2.7894464628115845,1
2025-04-30,320.795,326.815,258.392,4.2,158485.0,5569.06005859375,24.700000762939453,58.209999084472656,4.177000045776367,4.190000057220459,99.47000122070312,-0.0130000114440917,4.03,-0.394,2.3112888616734883,2.779123083986934,1
2025-05-31,321.465,327.509,258.678,4.3,158498.0,5911.68994140625,18.56999969482422,60.790000915527344,4.415999889373779,4.23199987411499,99.33000183105467,0.184000015258789,3.35,-0.441,2.354896535474671,2.7869402973363933,1
2025-06-30,322.561,328.364,260.491,4.1,158478.0,6204.9501953125,16.729999542236328,65.11000061035156,4.230000019073486,4.190000057220459,96.87999725341795,0.0399999618530273,3.13,-0.49,2.669213018222316,2.9344551618636805,1
2025-07-31,323.048,328.98,262.358,4.3,158542.0,6339.39013671875,16.719999313354492,69.26000213623047,4.360000133514404,4.235000133514404,100.02999877929688,0.125,2.89,-0.515,2.7049023971513986,3.059389625768305,1
2025-08-31,323.976,329.97,262.11,4.3,158472.0,6460.259765625,15.359999656677246,64.01000213623047,4.227000236511231,4.043000221252441,97.7699966430664,0.184000015258789,2.9,-0.528,2.9161742842984006,3.1101472734261115,1
2025-09-30,324.8,330.804,262.054,4.4,158548.0,6688.4599609375,16.280000686645508,62.369998931884766,4.1479997634887695,3.8450000286102295,97.7699966430664,0.30299973487854,2.79,-0.53,3.0126767755256134,3.019224001818688,1
2025-10-31,324.8,330.804,260.591,4.4,158408.0,6840.2001953125,17.440000534057617,60.97999954223633,4.10099983215332,3.7179999351501465,99.8000030517578,0.3829998970031738,2.92,-0.522,2.894216635409808,2.8114297080414463,0
2025-11-30,324.122,330.425,261.914,4.5,158449.0,6849.08984375,16.350000381469727,58.54999923706055,4.017000198364258,3.697000026702881,99.45999908447266,0.3200001716613769,3.08,-0.51,2.735084455122627,2.633352694698199,1
2025-12-31,324.054,330.506,261.349,4.4,158432.0,6845.5,14.949999809265137,57.41999816894531,4.163000106811523,3.546999931335449,98.27999877929688,0.6160001754760742,2.89,-0.524,2.6770805278750087,2.6393836158841166,1
2026-01-31,325.252,331.95,263.485,4.3,158592.0,6939.02978515625,17.440000534057617,65.20999908447266,4.241000175476074,3.572000026702881,96.98999786376952,0.6690001487731934,2.74,-0.559,2.386431244904319,2.503690071084041,1
2026-02-28,326.785,333.242,269.296,4.4,158459.0,6878.8798828125,19.86000061035156,67.0199966430664,3.961999893188477,3.578000068664551,97.61000061035156,0.3839998245239258,2.92,-0.531,2.4141129866304123,2.45655676214136,1
2026-03-31,330.213,334.391,274.102,4.3,158637.0,6528.52001953125,25.25,101.37999725341795,4.310999870300293,3.5999999046325684,99.95999908447266,0.7109999656677246,3.19,-0.47,3.2564204390883145,2.5950118582653614,1
2026-04-30,330.213,334.391,274.102,4.3,158637.0,7126.06005859375,17.479999542236328,89.61000061035156,4.245999813079834,3.5999999046325684,98.0500030517578,0.6459999084472656,3.19,-0.47,3.2564204390883145,2.5950118582653614,0
